order_item_id,order_id,product_id,quantity,unit_price,discount
2193,727,24,6,213.31,0.15
2194,728,3,5,414.33,0.15
2195,728,29,10,3764.38,0.0
2196,728,13,4,192.73,0.05
2197,729,7,4,305.27,0.05
2198,729,2,5,141.96,0.0
2199,730,30,7,4986.38,0.1
2200,730,17,10,707.16,0.0
2201,730,29,10,3733.62,0.15
2202,730,2,2,151.96,0.1
2203,730,25,2,160.3,0.15
2204,731,28,2,1408.97,0.2
2205,731,8,3,370.69,0.05
2206,731,3,2,366.78,0.1
2207,732,18,6,745.15,0.05
2208,732,11,4,467.71,0.0
2209,732,2,2,151.8,0.05
2210,733,10,8,136.71,0.15
2211,734,5,6,235.35,0.05
2212,734,1,1,48.77,0.0
2213,735,23,8,469.33,0.2
2214,735,9,1,299.29,0.15
2215,735,10,3,139.8,0.0
2216,736,15,2,171.46,0.15
2217,737,27,10,2535.13,0.15
2218,738,19,7,267.74,0.05
2219,738,9,7,306.78,0.0
2220,739,6,10,194.06,0.0
2221,739,8,6,330.3,0.0
2222,739,11,3,523.85,0.0
2223,739,23,9,431.15,0.0
2224,740,16,8,134.28,0.05
2225,740,27,9,2449.66,0.0
2226,740,18,1,781.96,0.0
2227,741,13,1,193.86,0.0
2228,741,8,9,376.02,0.0
2229,741,14,7,285.01,0.0
2230,741,27,10,2521.5,0.0
2231,742,28,4,1524.98,0.1
2232,743,6,1,211.16,0.0
2233,744,5,6,230.84,0.1
2234,745,11,4,525.69,0.05
2235,745,6,6,201.72,0.15
2236,745,23,10,437.03,0.2
2237,746,19,3,272.36,0.0
2238,747,20,9,393.44,0.0
2239,748,12,5,618.36,0.0
2240,748,30,5,5480.39,0.1
2241,748,27,3,2271.01,0.0
2242,748,16,9,162.79,0.0
2243,749,30,9,4589.64,0.1
2244,749,11,1,512.04,0.0
2245,749,8,9,355.65,0.0
2246,750,17,5,735.64,0.05
2247,750,7,7,278.48,0.0
2248,750,10,10,136.59,0.0
2249,751,4,10,98.9,0.0
2250,751,16,7,145.42,0.0
2251,752,4,3,95.23,0.05
2252,752,26,1,988.54,0.0
2253,752,14,8,320.75,0.0
2254,752,27,7,2699.82,0.05
2255,753,5,4,241.7,0.0
2256,754,17,2,681.45,0.0
2257,754,12,1,547.23,0.0
2258,754,1,2,48.25,0.2
2259,755,11,7,454.49,0.1
2260,756,19,3,236.83,0.0
2261,756,2,4,141.41,0.0
2262,756,12,5,592.09,0.0
2263,756,5,1,259.44,0.0
2264,757,7,6,310.62,0.05
2265,757,4,10,90.18,0.15
2266,757,22,8,322.69,0.15
2267,758,25,9,163.36,0.1
2268,759,14,7,303.83,0.05
2269,759,24,6,223.89,0.0
2270,759,30,9,4734.1,0.0
2271,759,10,10,128.87,0.15
2272,760,15,8,162.86,0.0
2273,760,13,4,218.65,0.15
2274,760,18,8,854.54,0.2
2275,760,1,2,49.41,0.0
2276,760,12,1,635.62,0.0
2277,761,6,8,188.73,0.0
2278,761,1,3,50.86,0.1
2279,761,20,8,376.07,0.15
2280,761,12,3,564.3,0.2
2281,761,14,7,286.39,0.0
2282,762,28,3,1445.68,0.2
2283,762,18,3,849.41,0.2
2284,763,13,3,189.38,0.05
2285,763,20,8,432.39,0.1
2286,763,28,3,1416.21,0.1
2287,763,19,6,256.55,0.0
2288,764,8,3,315.61,0.0
2289,764,22,5,362.17,0.0
2290,765,14,10,280.4,0.2
2291,766,17,5,648.43,0.0
2292,766,9,8,287.92,0.1
2293,767,17,8,675.43,0.0
2294,767,5,2,240.45,0.0
2295,767,29,6,3700.54,0.05
2296,767,20,1,432.1,0.05
2297,767,1,6,48.38,0.15
2298,768,20,2,361.45,0.15
2299,768,3,7,422.03,0.0
2300,768,7,4,309.37,0.0
2301,768,18,7,877.76,0.15
2302,768,8,3,377.87,0.05
2303,769,15,9,186.15,0.0
2304,769,7,7,293.13,0.0
2305,769,3,8,361.36,0.2
2306,769,14,8,269.31,0.1
2307,770,2,1,144.08,0.0
2308,770,8,3,357.65,0.2
2309,770,13,5,184.48,0.0
2310,771,24,1,235.43,0.2
2311,772,24,8,218.48,0.15
2312,772,2,7,148.2,0.2
2313,772,5,6,249.32,0.05
2314,773,14,1,319.44,0.05
2315,773,5,3,224.79,0.0
2316,773,12,4,623.75,0.0
2317,773,19,9,257.09,0.0
2318,774,29,2,3825.22,0.05
2319,774,26,5,962.05,0.05
2320,774,9,10,262.75,0.1
2321,774,14,4,327.76,0.15
2322,775,22,9,363.52,0.2
2323,775,16,10,157.63,0.0
2324,775,24,10,247.96,0.1
2325,775,19,7,225.81,0.15
2326,775,27,10,2693.29,0.2
2327,776,1,10,50.98,0.15
2328,776,28,4,1391.95,0.05
2329,776,10,7,123.75,0.0
2330,777,24,10,217.88,0.05
2331,777,8,2,323.23,0.0
2332,778,19,2,256.99,0.0
2333,778,23,6,459.41,0.1
2334,778,30,6,4727.03,0.0
2335,778,29,1,4158.8,0.0
2336,778,18,8,788.92,0.15
2337,779,5,4,264.77,0.1
2338,779,30,5,5437.96,0.0
2339,780,27,3,2419.54,0.15
2340,780,29,8,4196.17,0.15
2341,781,3,9,401.1,0.0
2342,781,28,4,1484.09,0.15
2343,781,17,9,719.82,0.0
2344,781,25,6,164.0,0.2
2345,782,3,1,389.78,0.0
2346,782,13,4,206.88,0.0
2347,782,17,10,718.91,0.05
2348,783,15,10,180.31,0.2
2349,783,24,5,224.03,0.2
2350,783,19,6,249.76,0.15
2351,784,20,7,374.49,0.15
2352,784,9,9,264.57,0.0
2353,784,19,10,266.83,0.05
2354,784,25,3,149.5,0.2
2355,785,2,9,135.87,0.0
2356,786,3,2,392.51,0.0
2357,786,13,6,208.25,0.15
2358,786,5,9,244.34,0.0
2359,786,1,6,48.99,0.1
2360,787,11,8,484.24,0.0
2361,787,25,5,158.05,0.0
2362,787,12,1,539.92,0.05
2363,787,29,9,3956.14,0.1
2364,788,26,5,1035.62,0.0
2365,788,17,2,687.08,0.0
2366,788,28,5,1446.56,0.0
2367,788,5,3,268.51,0.2
2368,789,9,9,283.95,0.05
2369,789,3,5,359.49,0.2
2370,789,25,4,149.51,0.05
2371,790,14,6,318.17,0.2
2372,790,1,1,51.26,0.05
2373,790,17,1,763.07,0.05
2374,790,25,4,144.55,0.1
2375,790,8,5,370.63,0.0
2376,791,30,9,5141.96,0.0
2377,791,7,3,271.8,0.15
2378,792,24,10,239.8,0.0
2379,792,2,1,163.4,0.2
2380,792,18,5,838.42,0.0
2381,793,22,10,367.86,0.15
2382,793,19,2,265.12,0.05
2383,793,1,10,48.85,0.2
2384,794,29,6,4390.93,0.1
2385,794,16,5,137.36,0.0
2386,794,5,7,254.45,0.1
2387,794,27,1,2398.45,0.0
2388,794,9,8,262.52,0.2
2389,795,25,9,174.06,0.0
2390,795,23,10,433.0,0.15
2391,795,16,4,151.18,0.15
2392,795,10,1,139.02,0.1
2393,796,2,3,155.47,0.0
2394,796,5,5,231.43,0.2
2395,796,22,1,370.04,0.0
2396,796,14,6,323.6,0.1
2397,796,1,3,47.35,0.0
2398,797,27,5,2325.85,0.0
2399,797,28,2,1518.04,0.05
2400,797,1,8,48.72,0.1
2401,797,15,7,177.58,0.1
2402,797,7,6,326.25,0.0
2403,798,3,7,417.98,0.15
2404,798,17,9,729.98,0.0
2405,798,29,1,3999.69,0.2
2406,799,27,6,2642.3,0.1
2407,799,20,7,414.67,0.2
2408,800,4,3,93.94,0.2
2409,800,19,4,232.48,0.05
2410,800,14,1,313.16,0.0
2411,801,13,3,197.38,0.2
2412,801,23,8,430.37,0.1
2413,801,20,4,366.97,0.05
2414,801,25,4,165.35,0.05
2415,801,9,7,261.24,0.1
2416,802,22,2,340.03,0.2
2417,802,21,9,215.85,0.2
2418,803,15,9,179.02,0.0
2419,804,29,6,4256.3,0.1
2420,804,13,5,195.59,0.1
2421,805,27,4,2315.83,0.15
2422,805,1,3,46.26,0.05
2423,805,30,2,4949.32,0.1
2424,805,14,10,270.71,0.0
2425,805,5,3,235.45,0.15
2426,806,2,7,143.53,0.0
2427,806,23,9,460.47,0.05
2428,806,27,1,2584.52,0.1
2429,806,26,5,1060.92,0.05
2430,806,25,10,153.37,0.0
2431,807,21,8,195.84,0.0
2432,808,7,2,328.23,0.2
2433,808,19,9,251.03,0.15
2434,808,17,1,746.95,0.15
2435,809,15,2,173.73,0.0
2436,809,17,6,698.18,0.0
2437,810,19,7,232.45,0.2
2438,810,10,9,121.52,0.0
2439,810,12,9,600.4,0.05
2440,810,17,4,702.51,0.2
2441,810,20,3,435.67,0.15
2442,811,13,10,194.99,0.0
2443,811,3,3,368.24,0.15
2444,811,5,10,225.49,0.2
2445,811,8,6,365.63,0.1
2446,812,4,9,99.46,0.05
2447,812,5,2,249.54,0.0
2448,812,30,1,5147.83,0.05
2449,812,19,1,269.69,0.05
2450,812,21,10,180.56,0.0
2451,813,15,10,165.82,0.05
2452,814,19,3,243.4,0.1
2453,814,18,4,754.88,0.15
2454,815,22,10,377.07,0.0
2455,815,30,4,5212.81,0.0
2456,815,28,7,1496.25,0.05
2457,815,14,9,305.83,0.2
2458,815,10,9,136.3,0.2
2459,816,7,6,310.39,0.0
2460,816,11,8,493.24,0.15
2461,817,25,3,169.81,0.15
2462,818,4,6,95.84,0.0
2463,818,11,6,493.01,0.0
2464,819,5,9,247.93,0.1
2465,819,21,4,199.66,0.15
2466,819,3,5,380.12,0.0
2467,820,17,2,764.97,0.0
2468,820,18,2,768.41,0.05
2469,820,7,1,308.05,0.15
2470,821,25,3,172.87,0.15
2471,822,28,7,1509.72,0.05
2472,822,2,2,143.76,0.2
2473,822,7,7,318.08,0.2
2474,823,20,8,429.19,0.05
2475,823,3,10,394.72,0.0
2476,823,24,3,216.73,0.0
2477,823,2,5,144.74,0.1
2478,823,19,5,237.22,0.05
2479,824,26,4,1062.82,0.05
2480,824,10,7,140.71,0.2
2481,824,1,1,44.75,0.0
2482,824,30,3,5112.13,0.05
2483,824,25,4,167.22,0.1
2484,825,28,6,1523.67,0.05
2485,825,4,6,98.07,0.0
2486,826,30,4,4603.54,0.05
2487,826,23,9,473.61,0.0
2488,826,22,1,323.64,0.2
2489,826,5,2,240.61,0.0
2490,826,15,5,184.1,0.2
2491,827,8,5,320.41,0.2
2492,827,6,6,181.85,0.0
2493,828,18,7,846.48,0.0
2494,828,8,8,377.64,0.0
2495,828,19,5,263.68,0.2
2496,829,23,2,435.11,0.15
2497,829,9,10,271.01,0.0
2498,829,13,2,215.78,0.05
2499,829,6,5,208.58,0.1
2500,830,14,2,295.53,0.0
2501,831,6,3,182.16,0.15
2502,832,13,10,201.06,0.15
2503,833,29,5,4269.15,0.15
2504,833,4,8,96.75,0.0
2505,833,8,10,331.91,0.1
2506,834,23,8,429.94,0.15
2507,834,16,3,151.73,0.15
2508,835,18,5,825.28,0.0
2509,835,13,4,209.77,0.0
2510,836,14,6,327.06,0.15
2511,836,28,1,1521.53,0.15
2512,837,13,9,214.55,0.05
2513,837,23,7,444.73,0.0
2514,837,27,10,2622.08,0.05
2515,837,6,7,196.43,0.0
2516,837,4,1,91.86,0.0
2517,838,30,1,4633.5,0.2
2518,838,8,3,323.43,0.15
2519,838,9,4,266.09,0.1
2520,838,6,9,180.68,0.0
2521,839,14,7,298.3,0.1
2522,839,18,1,734.09,0.2
2523,839,8,8,356.98,0.0
2524,839,29,3,4107.5,0.0
2525,840,4,10,92.35,0.0
2526,840,9,6,254.6,0.0
2527,840,10,7,139.53,0.05
2528,840,1,5,45.47,0.2
2529,841,27,7,2372.22,0.2
2530,841,2,3,145.41,0.0
2531,841,4,10,100.67,0.2
2532,841,18,6,836.56,0.15
2533,842,29,6,4065.1,0.0
2534,842,20,3,397.88,0.05
2535,842,21,7,212.96,0.0
2536,842,11,2,478.9,0.0
2537,843,7,9,288.44,0.0
2538,844,11,4,532.11,0.2
2539,844,3,5,421.3,0.15
2540,844,24,5,246.18,0.05
2541,845,5,9,235.49,0.0
2542,845,6,5,197.76,0.0
2543,845,18,4,729.66,0.0
2544,845,30,5,4876.99,0.15
2545,846,12,8,574.13,0.2
2546,847,5,2,229.8,0.15
2547,847,12,10,593.97,0.1
2548,848,19,2,230.77,0.15
2549,848,27,1,2393.8,0.1
2550,848,11,6,477.58,0.05
2551,848,7,8,308.01,0.05
2552,849,17,4,636.34,0.1
2553,850,17,9,696.26,0.0
2554,850,2,2,143.4,0.1
2555,850,4,2,95.53,0.0
2556,851,8,9,342.9,0.15
2557,851,14,2,325.63,0.0
2558,851,16,8,157.89,0.0
2559,852,15,7,183.68,0.0
2560,852,4,7,95.06,0.0
2561,852,2,8,159.1,0.05
2562,852,20,9,411.11,0.0
2563,852,22,3,374.39,0.2
2564,853,22,2,340.09,0.0
2565,853,7,3,311.36,0.0
2566,853,8,1,342.32,0.0
2567,853,30,3,4694.3,0.0
2568,853,26,9,985.36,0.0
2569,854,30,6,5414.43,0.0
2570,854,23,3,429.99,0.0
2571,854,1,2,46.93,0.0
2572,855,13,7,198.22,0.0
2573,856,3,10,404.3,0.0
2574,856,9,2,305.96,0.05
2575,856,11,7,538.21,0.0
2576,857,5,4,267.38,0.1
2577,857,28,3,1404.32,0.0
2578,857,9,1,271.88,0.0
2579,857,2,1,136.95,0.15
2580,857,11,10,524.7,0.2
2581,858,4,4,94.17,0.0
2582,859,8,2,327.53,0.15
2583,859,19,3,242.21,0.1
2584,860,4,4,103.61,0.0
2585,860,26,6,1065.41,0.05
2586,860,7,5,289.03,0.0
2587,860,6,5,186.49,0.05
2588,861,25,10,157.18,0.2
2589,861,26,1,933.72,0.1
2590,861,10,9,127.2,0.0
2591,862,6,10,216.94,0.0
2592,862,24,7,240.47,0.15
2593,862,2,8,152.73,0.2
2594,863,9,10,281.8,0.15
2595,863,22,6,326.48,0.05
2596,864,12,2,579.19,0.0
2597,864,13,7,218.18,0.05
2598,865,27,2,2382.8,0.2
2599,865,11,7,544.95,0.0
2600,865,19,4,267.54,0.1
2601,866,20,7,392.34,0.0
2602,867,16,4,141.53,0.2
2603,867,26,10,1038.55,0.0
2604,867,12,5,644.3,0.2
2605,868,30,7,5218.64,0.15
2606,868,25,4,153.85,0.1
2607,868,13,10,206.91,0.15
2608,869,5,10,251.56,0.0
2609,869,25,4,148.0,0.0
2610,869,21,7,198.76,0.1
2611,869,29,3,3837.29,0.0
2612,870,3,7,434.98,0.15
2613,870,6,9,216.16,0.0
2614,870,21,5,187.56,0.15
2615,870,15,5,175.81,0.0
2616,871,24,1,225.01,0.0
2617,871,14,7,312.8,0.0
2618,871,8,5,353.57,0.1
2619,871,22,4,357.09,0.2
2620,871,19,9,263.31,0.0
2621,872,4,9,90.75,0.05
2622,872,12,9,617.66,0.15
2623,872,28,8,1375.6,0.0
2624,872,8,1,348.8,0.0
2625,873,5,3,262.7,0.2
2626,873,13,1,216.63,0.0
2627,873,2,9,152.38,0.2
2628,873,16,8,162.68,0.15
2629,874,18,3,780.88,0.0
2630,875,7,4,304.51,0.0
2631,875,4,8,96.96,0.0
2632,875,5,5,265.85,0.15
2633,875,10,10,141.68,0.15
2634,875,13,3,194.57,0.15
2635,876,12,4,648.98,0.0
2636,876,25,10,146.56,0.0
2637,876,13,10,213.35,0.1
2638,877,1,10,46.67,0.2
2639,877,7,2,328.51,0.0
2640,877,13,3,204.65,0.15
2641,878,23,2,459.81,0.05
2642,878,10,1,126.72,0.1
2643,878,19,4,234.98,0.0
2644,878,15,10,165.07,0.0
2645,879,4,10,89.65,0.05
2646,879,6,4,201.69,0.0
2647,879,12,10,543.16,0.2
2648,879,26,2,938.0,0.0
2649,880,9,7,297.59,0.15
2650,880,7,4,326.33,0.0
2651,880,16,9,157.78,0.0
2652,881,27,10,2521.74,0.15
2653,882,3,2,428.13,0.05
2654,882,24,10,216.02,0.0
2655,882,2,5,161.18,0.0
2656,883,13,1,217.92,0.1
2657,884,22,5,359.9,0.0
2658,884,3,1,371.11,0.1
2659,884,25,7,170.23,0.0
2660,884,1,7,53.08,0.0
2661,884,2,2,160.21,0.1
2662,885,8,5,324.18,0.2
2663,886,9,6,267.97,0.0
2664,886,17,3,768.4,0.0
2665,887,7,1,310.68,0.1
2666,887,3,2,397.86,0.1
2667,887,14,2,281.38,0.1
2668,888,2,8,137.05,0.15
2669,888,3,2,422.2,0.0
2670,888,11,4,536.62,0.2
2671,888,26,2,1015.58,0.0
2672,889,5,5,269.23,0.15
2673,890,6,9,201.21,0.15
2674,891,10,2,119.18,0.2
2675,892,15,3,193.63,0.15
2676,892,28,2,1580.73,0.1
2677,892,21,4,217.7,0.05
2678,892,10,9,125.61,0.05
2679,892,11,5,534.95,0.0
2680,893,3,8,383.17,0.0
2681,893,8,7,322.62,0.1
2682,893,18,5,746.16,0.15
2683,893,26,3,922.87,0.0
2684,893,2,1,136.37,0.0
2685,894,30,6,4716.85,0.0
2686,895,20,7,364.4,0.1
2687,895,22,5,370.93,0.0
2688,895,14,3,328.8,0.0
2689,895,6,8,208.54,0.0
2690,896,5,6,238.19,0.15
2691,897,30,8,5082.73,0.1
2692,898,9,7,284.83,0.1
2693,898,17,10,766.38,0.1
2694,898,30,4,5480.07,0.0
2695,898,12,6,551.79,0.15
2696,898,14,6,294.97,0.0
2697,899,7,5,322.11,0.2
2698,899,12,3,592.8,0.15
2699,899,25,2,157.59,0.05
2700,899,17,7,647.73,0.15
2701,900,13,5,194.33,0.0
2702,900,12,8,541.8,0.0
2703,900,1,2,46.98,0.15
2704,901,4,1,108.64,0.05
2705,901,27,9,2573.11,0.05
2706,901,8,3,332.3,0.2
2707,902,15,1,161.22,0.15
2708,902,25,7,156.11,0.1
2709,902,26,1,1033.43,0.2
2710,902,4,2,98.72,0.1
2711,902,29,3,3605.26,0.05
2712,903,7,2,276.38,0.2
2713,903,17,3,648.67,0.0
2714,904,5,9,237.93,0.0
2715,904,6,3,200.04,0.0
2716,904,18,10,813.55,0.0
2717,904,10,1,116.13,0.0
2718,904,1,1,51.22,0.1
2719,905,15,2,169.27,0.2
2720,905,20,2,415.32,0.0
2721,905,26,6,1032.37,0.2
2722,906,7,8,324.57,0.0
2723,906,11,9,508.19,0.2
2724,906,25,1,168.27,0.05
2725,907,4,6,108.04,0.1
2726,907,21,1,202.93,0.05
2727,907,23,9,425.68,0.0
2728,908,1,2,50.2,0.2
2729,908,28,6,1421.83,0.0
2730,908,3,10,385.67,0.2
2731,908,29,3,4228.26,0.1
2732,908,10,2,140.09,0.0
2733,909,16,8,142.68,0.15
2734,909,18,3,807.09,0.0
2735,909,14,2,307.47,0.15
2736,910,30,4,5254.96,0.05
2737,910,20,9,410.37,0.0
2738,910,8,4,346.53,0.1
2739,910,1,2,50.64,0.0
2740,910,13,4,211.89,0.1
2741,911,9,7,284.37,0.0
2742,911,30,6,5313.26,0.1
2743,911,29,6,4365.17,0.05
2744,911,8,6,355.45,0.0
2745,912,18,5,748.91,0.15
2746,913,27,7,2550.35,0.05
2747,914,21,3,199.79,0.2
2748,914,2,9,146.89,0.05
2749,914,23,2,469.46,0.05
2750,914,10,6,126.95,0.0
2751,914,12,4,593.29,0.0
2752,915,15,2,175.39,0.0
2753,915,29,8,3930.52,0.0
2754,915,2,7,153.88,0.0
2755,916,19,1,231.07,0.0
2756,916,29,1,4008.62,0.0
2757,916,18,8,834.62,0.1
2758,917,6,5,189.82,0.05
2759,917,21,8,213.32,0.0
2760,917,20,6,423.16,0.2
2761,917,28,1,1508.44,0.15
2762,917,13,3,188.67,0.0
2763,918,6,9,179.29,0.0
2764,918,7,5,273.88,0.15
2765,918,10,3,124.04,0.15
2766,919,11,7,509.02,0.0
2767,919,8,9,337.69,0.05
2768,919,28,5,1602.68,0.1
2769,920,13,3,212.3,0.1
2770,921,1,8,44.7,0.2
2771,921,6,4,187.92,0.0
2772,921,9,10,295.45,0.15
2773,921,12,10,573.98,0.0
2774,922,28,6,1540.98,0.2
2775,922,3,3,401.02,0.0
2776,923,9,1,301.97,0.0
2777,924,14,10,304.99,0.05
2778,924,13,3,183.05,0.0
2779,924,6,3,202.99,0.2
2780,924,29,3,3620.25,0.0
2781,924,23,7,445.77,0.2
2782,925,29,6,4146.56,0.1
2783,925,4,3,106.92,0.05
2784,926,7,7,282.33,0.0
2785,926,16,6,156.5,0.0
2786,926,28,2,1600.63,0.1
2787,926,27,3,2499.06,0.0
2788,926,1,9,51.75,0.2
2789,927,1,1,48.2,0.15
2790,927,6,10,181.04,0.1
2791,927,5,4,256.12,0.0
2792,928,20,10,397.98,0.1
2793,928,8,1,314.24,0.15
2794,928,16,1,139.58,0.1
2795,929,14,3,280.12,0.0
2796,929,4,7,103.27,0.15
2797,929,13,5,206.96,0.0
2798,930,24,8,232.64,0.1
2799,930,12,3,566.28,0.0
2800,930,20,6,417.11,0.0
2801,930,10,3,135.27,0.0
2802,930,1,7,50.48,0.05
2803,931,30,2,4783.91,0.05
2804,931,26,5,987.23,0.0
2805,931,18,4,790.04,0.2
2806,931,25,2,162.66,0.2
2807,932,7,2,324.12,0.15
2808,932,22,8,382.09,0.05
2809,932,20,7,415.88,0.0
2810,933,12,3,618.03,0.15
2811,934,3,10,371.88,0.0
2812,934,5,6,247.84,0.0
2813,934,1,7,50.59,0.2
2814,934,26,10,911.06,0.0
2815,935,3,2,390.29,0.15
2816,935,22,9,361.55,0.05
2817,936,13,8,204.28,0.0
2818,937,8,8,322.69,0.0
2819,937,5,10,231.83,0.2
2820,937,7,3,291.74,0.15
2821,938,24,7,216.21,0.05
2822,938,10,2,118.24,0.2
2823,938,21,3,203.23,0.0
2824,938,17,1,634.7,0.15
2825,938,12,4,593.44,0.0
2826,939,19,9,252.22,0.15
2827,939,25,3,170.88,0.15
2828,940,7,3,284.63,0.0
2829,941,22,7,356.86,0.0
2830,941,21,8,209.15,0.1
2831,941,17,5,643.54,0.15
2832,941,28,9,1409.57,0.15
2833,941,13,8,195.53,0.1
2834,942,29,6,4315.33,0.1
2835,943,2,2,157.31,0.15
2836,943,4,1,105.23,0.2
2837,944,6,7,190.75,0.05
2838,944,23,8,481.85,0.0
2839,944,14,6,272.9,0.0
2840,945,6,4,217.4,0.0
2841,945,9,8,304.12,0.0
2842,945,11,7,480.44,0.2
2843,945,12,7,612.61,0.05
2844,946,17,10,688.64,0.0
2845,946,15,5,190.25,0.1
2846,946,10,5,134.37,0.2
2847,947,1,5,48.09,0.0
2848,948,1,3,53.61,0.05
2849,948,14,6,292.01,0.0
2850,948,19,2,231.22,0.15
2851,949,28,7,1578.72,0.2
2852,950,29,3,4076.8,0.0
2853,950,14,6,311.09,0.1
2854,950,23,8,456.57,0.0
2855,950,16,5,154.51,0.0
2856,951,3,10,367.9,0.05
2857,951,5,6,268.97,0.0
2858,952,26,5,1077.52,0.05
2859,952,7,9,327.94,0.15
2860,953,10,6,141.19,0.15
2861,954,15,2,192.03,0.0
2862,954,28,1,1486.69,0.0
2863,954,29,4,4118.75,0.1
2864,954,5,3,228.76,0.05
2865,954,12,9,620.64,0.0
2866,955,7,3,310.57,0.1
2867,955,15,5,172.44,0.15
2868,956,16,8,134.45,0.0
2869,956,13,7,204.18,0.15
2870,956,25,3,170.09,0.2
2871,956,24,9,225.63,0.0
2872,957,3,3,429.59,0.2
2873,958,1,1,52.84,0.15
2874,958,27,9,2395.13,0.0
2875,959,13,5,209.87,0.2
2876,959,27,9,2350.83,0.2
2877,960,14,8,309.51,0.05
2878,960,28,1,1633.01,0.1
2879,961,23,10,440.51,0.15
2880,961,18,2,830.53,0.05
2881,962,28,6,1541.01,0.0
2882,963,30,3,4523.12,0.0
2883,963,10,7,123.32,0.15
2884,963,29,1,3690.06,0.0
2885,963,14,3,284.74,0.0
2886,963,20,2,431.57,0.0
2887,964,2,1,136.41,0.0
2888,964,27,5,2444.77,0.05
2889,964,21,6,210.43,0.1
2890,965,18,1,753.73,0.1
2891,966,19,5,236.81,0.0
2892,966,21,1,190.32,0.0
2893,966,25,4,145.13,0.05
2894,966,24,7,247.03,0.0
2895,966,2,2,154.58,0.2
2896,967,7,2,285.51,0.15
2897,967,17,4,695.83,0.05
2898,967,21,6,193.12,0.0
2899,968,2,1,137.17,0.05
2900,968,20,9,433.43,0.05
2901,969,15,8,180.75,0.0
2902,969,4,2,108.15,0.1
2903,969,16,1,138.71,0.05
2904,970,13,10,200.08,0.1
2905,971,16,2,147.09,0.0
2906,971,23,6,450.43,0.05
2907,972,26,2,1012.74,0.05
2908,972,17,7,690.41,0.1
2909,972,14,9,281.18,0.0
2910,972,4,3,97.29,0.05
2911,973,24,6,245.71,0.0
2912,974,7,2,304.27,0.05
2913,974,12,6,591.78,0.0
2914,974,9,9,271.72,0.0
2915,974,21,4,218.4,0.1
2916,974,18,10,842.22,0.1
2917,975,10,7,126.42,0.0
2918,975,6,2,197.73,0.2
2919,976,11,6,502.93,0.0
2920,976,18,7,787.46,0.05
2921,976,2,10,160.0,0.0
2922,976,3,4,359.62,0.2
2923,977,11,8,466.94,0.2
2924,977,7,7,294.81,0.1
2925,977,6,4,189.25,0.0
2926,977,29,6,4247.74,0.15
2927,977,27,1,2331.37,0.0
2928,978,12,1,635.39,0.05
2929,978,10,4,140.39,0.0
2930,978,14,9,323.88,0.05
2931,978,4,3,106.64,0.2
2932,978,8,1,358.7,0.2
2933,979,18,3,870.93,0.2
2934,979,28,8,1489.75,0.15
2935,980,4,9,94.89,0.0
2936,981,23,8,462.69,0.05
2937,981,24,4,206.15,0.1
2938,982,1,8,52.99,0.0
2939,983,2,3,155.45,0.0
2940,984,7,5,298.33,0.15
2941,984,10,1,125.1,0.15
2942,985,28,8,1644.54,0.0
2943,985,27,10,2666.04,0.2
2944,985,23,7,488.03,0.15
2945,985,22,10,354.76,0.05
2946,986,13,6,207.35,0.05
2947,987,25,7,152.51,0.1
2948,987,13,10,207.89,0.05
2949,987,15,9,191.7,0.0
2950,988,25,1,162.66,0.0
2951,988,9,3,260.11,0.2
2952,988,1,5,53.36,0.15
2953,989,22,8,357.67,0.15
2954,989,23,3,415.52,0.0
2955,989,12,10,548.2,0.0
2956,989,7,4,327.95,0.15
2957,990,15,1,174.05,0.0
2958,991,22,2,337.45,0.2
2959,991,8,10,322.08,0.0
2960,991,14,1,313.66,0.0
2961,991,2,1,136.16,0.15
2962,992,14,1,299.23,0.0
2963,992,1,7,47.52,0.1
2964,993,22,8,377.6,0.1
2965,993,9,8,299.28,0.2
2966,994,8,5,349.53,0.15
2967,994,11,4,484.84,0.0
2968,995,6,8,201.79,0.2
2969,995,4,5,96.71,0.15
2970,995,10,9,139.94,0.15
2971,995,19,7,266.58,0.15
2972,995,13,4,211.43,0.0
2973,996,3,3,424.32,0.05
2974,996,16,7,144.97,0.2
2975,997,5,5,266.84,0.1
2976,997,10,3,141.6,0.05
2977,997,13,3,190.65,0.0
2978,997,18,1,829.24,0.15
2979,997,11,3,451.17,0.05
2980,998,3,5,412.29,0.05
2981,999,11,2,507.9,0.1
2982,1000,9,3,278.75,0.0
2983,1000,7,7,326.17,0.0
2984,1000,27,1,2688.48,0.15
2985,1001,8,7,373.08,0.0
2986,1001,11,7,508.81,0.2
2987,1002,26,2,1080.33,0.0
2988,1002,1,1,49.88,0.1
2989,1003,19,9,229.78,0.0
2990,1003,8,5,373.68,0.1
2991,1003,3,1,372.94,0.15
2992,1003,18,4,772.78,0.0
2993,1003,15,2,173.1,0.1
2994,1004,20,1,408.71,0.0
2995,1004,22,1,378.56,0.15
2996,1005,21,7,196.0,0.0
2997,1005,15,7,175.2,0.1
2998,1006,17,2,648.72,0.0
2999,1007,17,10,671.47,0.05
3000,1007,3,5,420.47,0.2
3001,1007,12,1,643.54,0.15
3002,1007,28,4,1371.18,0.2
3003,1008,2,6,154.39,0.0
3004,1009,1,10,48.34,0.0
3005,1009,28,10,1483.37,0.1
